Date,China,United States,Brazil,Belgium,France,Netherlands,Portugal,Spain,Sweden,Norway,Turkey,Argentina,Canada,Chile,Colombia,Mexico,Indonesia,Malaysia,South Korea,Taiwan,Thailand,India,Australia,New Zealand,Algeria,Egypt,Nigeria,South Africa,Czechia,Germany,Italy,Poland,Romania,United Kingdom,Kazakhstan,Russia,Ukraine,Uzbekistan,Venezuela,Japan
1990-03-22,887.85,1910.846,142.169,48.022,217.053,67.023,17.025,90.106,47.0,21.042,51.62,44.165,211.552,14.148,24.114,124.213,99.937,21.515,95.541,48.32,42.576,309.717,86.295,14.052,22.244,33.376,66.633,90.225,49.928,350.469,146.94,102.956,61.794,205.697,72.974,877.8,250.763,46.979,39.928,439.517
1990-03-23,888.144,1910.847,142.178,48.023,217.053,67.023,17.025,90.11,47.0,21.042,51.621,44.167,211.562,14.149,24.115,124.213,99.941,21.531,95.551,48.322,42.578,309.725,86.299,14.052,22.246,33.383,66.644,90.233,49.926,350.467,146.94,102.956,61.792,205.696,72.973,877.798,250.744,46.979,39.928,439.512
1990-03-24,888.59,1910.854,142.183,48.023,217.054,67.023,17.025,90.114,47.0,21.043,51.639,44.168,211.572,14.156,24.116,124.215,99.944,21.532,95.582,48.326,42.586,309.828,86.299,14.053,22.249,33.384,66.657,90.239,49.925,350.464,146.939,102.956,61.792,205.694,72.973,877.797,250.735,46.979,39.928,439.508
1990-03-25,889.005,1910.883,142.189,48.023,217.055,67.024,17.025,90.117,47.0,21.043,51.66,44.169,211.573,14.157,24.118,124.216,99.948,21.542,95.584,48.327,42.617,309.862,86.3,14.054,22.252,33.387,66.665,90.241,49.924,350.461,146.939,102.955,61.792,205.693,72.973,877.772,250.711,46.979,39.928,439.505
1990-03-26,889.073,1910.898,142.197,48.024,217.055,67.024,17.025,90.119,47.0,21.044,51.664,44.174,211.585,14.157,24.119,124.216,99.959,21.545,95.588,48.335,42.618,310.093,86.303,14.057,22.252,33.392,66.666,90.242,49.923,350.459,146.938,102.955,61.791,205.685,72.973,877.772,250.696,46.979,39.925,439.502
1990-03-27,890.081,1910.92,142.198,48.024,217.057,67.024,17.025,90.12,47.0,21.044,51.665,44.181,211.586,14.159,24.12,124.22,99.961,21.548,95.601,48.34,42.621,310.341,86.307,14.058,22.253,33.394,66.67,90.243,49.922,350.43,146.938,102.955,61.786,205.684,72.973,877.768,250.695,46.979,39.923,439.502
1990-03-28,890.14,1910.924,142.204,48.024,217.057,67.025,17.026,90.124,47.0,21.045,51.665,44.183,211.586,14.16,24.129,124.226,100.009,21.55,95.601,48.344,42.621,310.384,86.309,14.058,22.254,33.399,66.68,90.244,49.922,350.426,146.937,102.954,61.782,205.681,72.973,877.751,250.687,46.979,39.922,439.495
1990-03-29,890.237,1910.927,142.223,48.024,217.058,67.025,17.026,90.124,47.0,21.046,51.68,44.186,211.59,14.16,24.13,124.232,100.02,21.556,95.606,48.344,42.622,310.478,86.328,14.059,22.256,33.399,66.698,90.244,49.92,350.423,146.936,102.954,61.779,205.677,72.972,877.727,250.685,46.978,39.922,439.494
1990-03-30,890.267,1910.93,142.249,48.025,217.058,67.025,17.026,90.125,47.0,21.046,51.685,44.189,211.592,14.162,24.131,124.235,100.024,21.556,95.625,48.358,42.625,310.506,86.329,14.059,22.259,33.403,66.699,90.245,49.92,350.422,146.935,102.954,61.779,205.67,72.972,877.708,250.665,46.978,39.921,439.493
1990-03-31,890.786,1910.936,142.253,48.025,217.059,67.025,17.026,90.125,47.0,21.046,51.688,44.205,211.594,14.162,24.131,124.237,100.034,21.558,95.629,48.364,42.635,310.64,86.331,14.061,22.268,33.408,66.7,90.246,49.92,350.401,146.933,102.954,61.775,205.668,72.972,877.688,250.649,46.978,39.921,439.491
1990-04-01,891.278,1910.944,142.257,48.025,217.059,67.025,17.027,90.126,47.0,21.047,51.699,44.207,211.6,14.167,24.132,124.241,100.041,21.574,95.636,48.364,42.639,310.665,86.334,14.065,22.269,33.42,66.719,90.25,49.919,350.399,146.933,102.953,61.775,205.656,72.972,877.658,250.621,46.978,39.92,439.484
1990-04-02,891.422,1910.945,142.275,48.025,217.06,67.025,17.027,90.127,47.0,21.048,51.7,44.208,211.609,14.169,24.134,124.243,100.042,21.575,95.637,48.365,42.655,310.798,86.335,14.066,22.275,33.422,66.719,90.254,49.919,350.398,146.932,102.952,61.774,205.655,72.972,877.614,250.621,46.977,39.918,439.484
1990-04-03,891.686,1910.954,142.289,48.026,217.062,67.025,17.027,90.128,47.0,21.049,51.704,44.209,211.612,14.171,24.136,124.249,100.052,21.576,95.64,48.37,42.657,310.84,86.337,14.066,22.276,33.423,66.742,90.257,49.919,350.398,146.932,102.951,61.773,205.647,72.972,877.588,250.596,46.977,39.918,439.479
1990-04-04,891.981,1910.963,142.305,48.026,217.063,67.025,17.027,90.128,47.0,21.049,51.723,44.21,211.613,14.171,24.14,124.262,100.079,21.589,95.649,48.375,42.662,310.86,86.337,14.066,22.282,33.435,66.743,90.259,49.916,350.396,146.93,102.951,61.772,205.637,72.972,877.564,250.594,46.976,39.918,439.474
1990-04-05,892.096,1910.97,142.308,48.026,217.065,67.026,17.028,90.129,47.0,21.05,51.745,44.213,211.625,14.176,24.143,124.263,100.082,21.596,95.652,48.384,42.667,310.931,86.338,14.067,22.283,33.435,66.76,90.26,49.916,350.395,146.93,102.95,61.769,205.619,72.972,877.543,250.575,46.976,39.917,439.472
1990-04-06,892.24,1910.973,142.33,48.026,217.066,67.027,17.028,90.131,47.0,21.051,51.749,44.215,211.63,14.177,24.144,124.267,100.083,21.598,95.654,48.398,42.668,311.0,86.339,14.067,22.283,33.437,66.773,90.263,49.915,350.391,146.929,102.95,61.766,205.617,72.971,877.537,250.563,46.976,39.915,439.47
1990-04-07,892.474,1910.982,142.345,48.027,217.069,67.027,17.028,90.133,47.0,21.053,51.764,44.217,211.643,14.177,24.144,124.271,100.096,21.608,95.66,48.398,42.673,311.046,86.346,14.067,22.286,33.441,66.778,90.267,49.915,350.379,146.925,102.95,61.756,205.609,72.971,877.511,250.553,46.976,39.915,439.463
1990-04-08,892.517,1910.983,142.349,48.027,217.07,67.027,17.028,90.133,47.0,21.054,51.773,44.218,211.65,14.183,24.147,124.279,100.098,21.612,95.667,48.402,42.697,311.178,86.36,14.068,22.286,33.445,66.778,90.268,49.913,350.373,146.924,102.95,61.753,205.607,72.971,877.507,250.552,46.976,39.914,439.462
1990-04-09,892.594,1910.989,142.353,48.027,217.07,67.027,17.029,90.133,47.0,21.055,51.783,44.218,211.656,14.185,24.147,124.279,100.109,21.615,95.673,48.414,42.702,311.204,86.36,14.068,22.288,33.446,66.786,90.272,49.913,350.371,146.92,102.949,61.753,205.567,72.971,877.507,250.512,46.976,39.913,439.461
1990-04-10,892.837,1910.995,142.355,48.028,217.071,67.027,17.029,90.139,47.0,21.056,51.79,44.218,211.656,14.185,24.15,124.282,100.115,21.629,95.683,48.42,42.711,311.4,86.366,14.068,22.29,33.448,66.796,90.28,49.911,350.37,146.92,102.949,61.753,205.565,72.97,877.506,250.494,46.976,39.913,439.46
1990-04-11,894.116,1911.004,142.37,48.028,217.071,67.028,17.029,90.139,47.0,21.056,51.822,44.219,211.662,14.187,24.15,124.285,100.118,21.631,95.697,48.421,42.716,311.482,86.37,14.069,22.291,33.451,66.807,90.283,49.911,350.36,146.919,102.948,61.747,205.562,72.97,877.505,250.49,46.976,39.913,439.46
1990-04-12,894.276,1911.022,142.386,48.028,217.073,67.029,17.03,90.139,47.0,21.057,51.841,44.223,211.667,14.187,24.151,124.29,100.12,21.634,95.699,48.422,42.719,311.504,86.371,14.07,22.292,33.458,66.808,90.285,49.91,350.344,146.918,102.948,61.741,205.561,72.969,877.476,250.458,46.975,39.913,439.458
1990-04-13,894.379,1911.039,142.406,48.029,217.073,67.029,17.03,90.14,47.0,21.058,51.853,44.224,211.675,14.188,24.151,124.292,100.125,21.638,95.718,48.428,42.727,311.569,86.372,14.071,22.296,33.463,66.809,90.289,49.909,350.321,146.917,102.948,61.741,205.556,72.969,877.469,250.435,46.974,39.911,439.458
1990-04-14,894.537,1911.051,142.407,48.029,217.073,67.03,17.031,90.142,47.0,21.058,51.864,44.231,211.675,14.19,24.152,124.294,100.144,21.644,95.747,48.433,42.774,311.599,86.379,14.071,22.307,33.468,66.819,90.291,49.909,350.304,146.916,102.948,61.738,205.555,72.969,877.435,250.425,46.974,39.909,439.455
1990-04-15,894.891,1911.071,142.418,48.029,217.073,67.03,17.031,90.144,47.0,21.058,51.867,44.231,211.676,14.195,24.153,124.295,100.148,21.645,95.792,48.437,42.774,311.641,86.38,14.072,22.307,33.476,66.825,90.307,49.909,350.297,146.915,102.946,61.736,205.555,72.969,877.41,250.411,46.973,39.909,439.449
1990-04-16,895.073,1911.103,142.429,48.029,217.074,67.031,17.031,90.146,47.0,21.059,51.87,44.236,211.677,14.197,24.155,124.296,100.189,21.662,95.793,48.442,42.78,311.706,86.388,14.073,22.308,33.481,66.83,90.309,49.908,350.292,146.914,102.945,61.735,205.554,72.968,877.396,250.387,46.973,39.908,439.448
1990-04-17,895.2,1911.124,142.442,48.03,217.076,67.031,17.032,90.148,47.0,21.059,51.885,44.236,211.679,14.201,24.155,124.299,100.189,21.668,95.796,48.442,42.786,311.708,86.39,14.074,22.31,33.499,66.846,90.31,49.905,350.286,146.914,102.944,61.733,205.552,72.968,877.374,250.385,46.973,39.907,439.444
1990-04-18,896.008,1911.146,142.487,48.03,217.076,67.031,17.032,90.149,47.0,21.059,51.891,44.242,211.683,14.201,24.156,124.307,100.228,21.669,95.796,48.448,42.786,311.713,86.391,14.075,22.315,33.501,66.851,90.312,49.904,350.279,146.914,102.943,61.733,205.541,72.967,877.368,250.384,46.972,39.907,439.432
1990-04-19,896.035,1911.158,142.489,48.03,217.078,67.032,17.032,90.149,47.0,21.059,51.892,44.245,211.699,14.202,24.156,124.309,100.228,21.672,95.806,48.454,42.802,311.713,86.392,14.075,22.318,33.512,66.859,90.312,49.903,350.277,146.913,102.942,61.732,205.531,72.967,877.351,250.372,46.972,39.906,439.43
1990-04-20,896.214,1911.162,142.49,48.03,217.079,67.032,17.032,90.15,47.0,21.06,51.899,44.252,211.711,14.202,24.157,124.309,100.231,21.672,95.812,48.461,42.814,311.821,86.399,14.076,22.318,33.513,66.866,90.318,49.902,350.269,146.912,102.941,61.73,205.527,72.966,877.337,250.367,46.972,39.904,439.428
1990-04-21,896.34,1911.165,142.498,48.03,217.082,67.032,17.033,90.152,47.0,21.06,51.903,44.255,211.721,14.202,24.158,124.312,100.252,21.676,95.829,48.465,42.816,311.854,86.402,14.076,22.319,33.517,66.872,90.319,49.901,350.258,146.912,102.941,61.727,205.522,72.965,877.276,250.349,46.971,39.903,439.415
1990-04-22,896.598,1911.165,142.515,48.03,217.082,67.032,17.033,90.154,47.0,21.06,51.914,44.261,211.723,14.205,24.159,124.313,100.267,21.676,95.836,48.468,42.821,311.856,86.405,14.077,22.324,33.521,66.881,90.322,49.9,350.252,146.91,102.939,61.727,205.519,72.965,877.256,250.331,46.971,39.903,439.41
1990-04-23,896.784,1911.175,142.515,48.03,217.083,67.033,17.033,90.154,47.0,21.061,51.915,44.262,211.724,14.206,24.161,124.313,100.269,21.685,95.844,48.472,42.829,311.868,86.425,14.078,22.33,33.53,66.907,90.325,49.898,350.233,146.91,102.939,61.724,205.518,72.965,877.243,250.318,46.971,39.903,439.402
1990-04-24,896.946,1911.198,142.535,48.03,217.087,67.033,17.033,90.157,47.0,21.061,51.925,44.262,211.725,14.209,24.162,124.314,100.27,21.691,95.851,48.478,42.829,311.914,86.434,14.078,22.335,33.535,66.924,90.333,49.897,350.231,146.909,102.936,61.722,205.517,72.965,877.233,250.317,46.971,39.901,439.4
1990-04-25,897.013,1911.201,142.537,48.03,217.087,67.033,17.034,90.157,47.0,21.062,51.93,44.262,211.725,14.215,24.162,124.316,100.283,21.697,95.889,48.49,42.851,312.036,86.435,14.078,22.335,33.538,66.927,90.334,49.894,350.227,146.909,102.936,61.704,205.502,72.964,877.225,250.308,46.97,39.901,439.393
1990-04-26,897.149,1911.204,142.549,48.03,217.087,67.033,17.034,90.157,47.0,21.062,51.953,44.264,211.735,14.216,24.163,124.327,100.291,21.713,95.95,48.493,42.863,312.059,86.447,14.078,22.342,33.552,66.933,90.335,49.894,350.227,146.909,102.935,61.703,205.498,72.964,877.221,250.256,46.97,39.901,439.387
1990-04-27,897.641,1911.216,142.549,48.031,217.087,67.033,17.034,90.159,47.0,21.062,51.96,44.266,211.751,14.216,24.163,124.329,100.293,21.717,95.995,48.506,42.867,312.084,86.457,14.078,22.344,33.553,66.935,90.336,49.894,350.211,146.908,102.935,61.702,205.491,72.964,877.186,250.256,46.97,39.899,439.387
1990-04-28,897.71,1911.22,142.566,48.031,217.089,67.033,17.034,90.16,47.0,21.063,51.976,44.27,211.754,14.218,24.163,124.334,100.293,21.721,96.005,48.519,42.871,312.215,86.464,14.079,22.365,33.559,66.942,90.342,49.893,350.21,146.906,102.935,61.691,205.489,72.963,877.118,250.244,46.97,39.898,439.384
1990-04-29,897.75,1911.22,142.568,48.032,217.09,67.034,17.034,90.163,47.0,21.063,51.979,44.281,211.754,14.22,24.163,124.335,100.305,21.733,96.013,48.529,42.871,312.26,86.472,14.08,22.368,33.566,66.946,90.342,49.893,350.202,146.905,102.935,61.69,205.487,72.963,877.095,250.231,46.97,39.897,439.381
1990-04-30,897.862,1911.236,142.596,48.032,217.09,67.034,17.035,90.163,47.0,21.063,51.984,44.286,211.757,14.226,24.163,124.336,100.318,21.739,96.043,48.534,42.872,312.297,86.472,14.081,22.371,33.567,66.953,90.344,49.892,350.184,146.905,102.935,61.688,205.481,72.963,877.092,250.199,46.969,39.896,439.38
1990-05-01,897.883,1911.241,142.601,48.032,217.091,67.034,17.035,90.164,47.0,21.063,51.986,44.287,211.763,14.23,24.165,124.339,100.329,21.74,96.072,48.534,42.874,312.313,86.481,14.081,22.372,33.573,66.956,90.349,49.892,350.18,146.905,102.933,61.686,205.478,72.962,877.075,250.192,46.968,39.896,439.37
1990-05-02,898.826,1911.245,142.619,48.033,217.091,67.034,17.035,90.168,47.0,21.064,52.019,44.288,211.772,14.232,24.165,124.341,100.335,21.743,96.081,48.542,42.882,312.389,86.483,14.081,22.374,33.58,66.956,90.351,49.891,350.178,146.902,102.932,61.685,205.477,72.962,877.067,250.163,46.968,39.895,439.359
1990-05-03,898.851,1911.252,142.62,48.033,217.092,67.034,17.035,90.169,47.0,21.064,52.026,44.289,211.773,14.236,24.165,124.342,100.337,21.746,96.119,48.544,42.888,312.456,86.488,14.082,22.374,33.586,66.973,90.353,49.889,350.176,146.902,102.931,61.683,205.476,72.961,877.065,250.156,46.968,39.895,439.349
1990-05-04,898.89,1911.256,142.628,48.034,217.093,67.035,17.035,90.17,47.0,21.064,52.031,44.289,211.773,14.239,24.167,124.342,100.353,21.77,96.147,48.544,42.891,312.486,86.488,14.082,22.382,33.591,66.995,90.36,49.884,350.166,146.901,102.93,61.681,205.469,72.961,877.04,250.152,46.967,39.891,439.336
1990-05-05,898.897,1911.26,142.662,48.034,217.094,67.035,17.036,90.172,47.0,21.065,52.049,44.294,211.786,14.241,24.167,124.345,100.36,21.777,96.158,48.544,42.904,312.496,86.488,14.084,22.388,33.613,66.996,90.361,49.884,350.154,146.901,102.93,61.679,205.46,72.96,877.04,250.11,46.967,39.885,439.335
1990-05-06,899.031,1911.262,142.666,48.034,217.094,67.035,17.036,90.175,47.0,21.065,52.057,44.295,211.787,14.243,24.167,124.348,100.37,21.791,96.164,48.549,42.905,312.902,86.503,14.084,22.395,33.615,67.015,90.362,49.882,350.147,146.9,102.93,61.675,205.456,72.96,877.034,250.099,46.967,39.885,439.331
1990-05-07,899.157,1911.294,142.674,48.034,217.094,67.035,17.037,90.176,47.0,21.065,52.069,44.295,211.791,14.253,24.169,124.354,100.41,21.803,96.171,48.55,42.906,312.922,86.506,14.085,22.396,33.622,67.027,90.371,49.882,350.135,146.899,102.93,61.674,205.453,72.96,877.027,250.092,46.967,39.884,439.326
1990-05-08,899.526,1911.296,142.681,48.034,217.094,67.035,17.037,90.179,47.0,21.066,52.076,44.3,211.806,14.253,24.169,124.357,100.418,21.811,96.22,48.55,42.916,312.929,86.51,14.086,22.398,33.625,67.069,90.387,49.881,350.133,146.898,102.929,61.673,205.442,72.96,876.994,250.085,46.967,39.883,439.32
1990-05-09,899.789,1911.301,142.683,48.035,217.095,67.036,17.037,90.179,47.0,21.066,52.083,44.305,211.813,14.253,24.171,124.357,100.423,21.812,96.232,48.552,42.925,312.978,86.511,14.087,22.404,33.63,67.072,90.387,49.881,350.128,146.898,102.929,61.672,205.441,72.959,876.991,250.066,46.966,39.883,439.311
1990-05-10,899.973,1911.302,142.727,48.035,217.095,67.036,17.037,90.179,47.0,21.066,52.084,44.308,211.814,14.26,24.171,124.357,100.436,21.816,96.246,48.559,42.957,313.057,86.512,14.089,22.41,33.636,67.092,90.39,49.879,350.127,146.895,102.929,61.671,205.439,72.959,876.988,250.061,46.966,39.883,439.31
1990-05-11,900.215,1911.317,142.727,48.036,217.096,67.036,17.037,90.18,47.0,21.066,52.084,44.311,211.814,14.261,24.172,124.36,100.46,21.822,96.255,48.559,42.993,313.08,86.514,14.089,22.415,33.636,67.115,90.392,49.878,350.126,146.894,102.928,61.671,205.428,72.959,876.984,250.061,46.964,39.883,439.303
1990-05-12,900.273,1911.346,142.729,48.036,217.097,67.036,17.037,90.18,47.0,21.067,52.092,44.311,211.818,14.263,24.172,124.363,100.467,21.822,96.261,48.568,43.0,313.09,86.514,14.09,22.416,33.638,67.123,90.396,49.876,350.118,146.893,102.927,61.671,205.423,72.959,876.976,250.016,46.964,39.882,439.302
1990-05-13,900.29,1911.355,142.746,48.036,217.097,67.038,17.037,90.182,47.0,21.067,52.113,44.312,211.82,14.263,24.173,124.364,100.485,21.832,96.27,48.572,43.005,313.124,86.515,14.09,22.416,33.64,67.133,90.4,49.876,350.111,146.892,102.927,61.67,205.421,72.958,876.96,249.974,46.964,39.88,439.302
1990-05-14,900.454,1911.371,142.773,48.037,217.097,67.038,17.038,90.187,47.0,21.067,52.114,44.316,211.827,14.265,24.174,124.368,100.493,21.832,96.271,48.58,43.014,313.146,86.526,14.091,22.422,33.645,67.136,90.401,49.875,350.109,146.89,102.925,61.664,205.42,72.958,876.937,249.959,46.964,39.879,439.302
1990-05-15,900.627,1911.379,142.777,48.037,217.097,67.038,17.038,90.19,47.0,21.068,52.118,44.316,211.827,14.265,24.175,124.368,100.507,21.834,96.322,48.581,43.028,313.255,86.527,14.092,22.424,33.645,67.148,90.404,49.872,350.108,146.89,102.923,61.661,205.419,72.957,876.93,249.956,46.964,39.879,439.295
1990-05-16,900.671,1911.386,142.816,48.037,217.098,67.038,17.038,90.19,47.0,21.069,52.126,44.317,211.829,14.267,24.175,124.372,100.513,21.856,96.332,48.586,43.038,313.309,86.528,14.093,22.429,33.649,67.168,90.41,49.872,350.096,146.889,102.923,61.657,205.409,72.957,876.922,249.9,46.964,39.879,439.291
1990-05-17,900.727,1911.387,142.831,48.038,217.098,67.039,17.039,90.191,47.0,21.069,52.129,44.321,211.83,14.269,24.175,124.385,100.518,21.856,96.339,48.591,43.053,313.394,86.529,14.094,22.432,33.658,67.172,90.41,49.869,350.092,146.889,102.923,61.655,205.409,72.957,876.918,249.879,46.964,39.879,439.287
1990-05-18,900.742,1911.391,142.837,48.038,217.098,67.04,17.039,90.197,47.0,21.069,52.133,44.323,211.834,14.271,24.176,124.39,100.519,21.856,96.363,48.595,43.061,313.536,86.529,14.095,22.434,33.66,67.184,90.415,49.868,350.077,146.889,102.923,61.654,205.407,72.957,876.917,249.802,46.963,39.878,439.286
1990-05-19,900.905,1911.409,142.844,48.039,217.098,67.04,17.04,90.198,47.0,21.069,52.134,44.324,211.853,14.271,24.176,124.392,100.525,21.858,96.374,48.595,43.07,313.618,86.529,14.095,22.438,33.668,67.187,90.416,49.866,350.075,146.888,102.921,61.652,205.405,72.957,876.899,249.762,46.963,39.877,439.282
1990-05-20,900.988,1911.41,142.846,48.039,217.099,67.04,17.04,90.202,47.0,21.069,52.154,44.327,211.856,14.273,24.177,124.394,100.526,21.858,96.392,48.599,43.072,313.679,86.532,14.096,22.441,33.668,67.193,90.418,49.865,350.067,146.886,102.92,61.652,205.4,72.957,876.87,249.755,46.963,39.877,439.277
1990-05-21,901.046,1911.441,142.847,48.04,217.1,67.04,17.041,90.203,47.0,21.07,52.164,44.33,211.857,14.275,24.178,124.394,100.527,21.86,96.396,48.611,43.077,313.737,86.534,14.097,22.443,33.673,67.198,90.42,49.864,350.065,146.885,102.92,61.65,205.399,72.956,876.867,249.747,46.962,39.877,439.277
1990-05-22,901.491,1911.441,142.879,48.04,217.101,67.04,17.041,90.204,47.0,21.07,52.166,44.331,211.863,14.275,24.179,124.401,100.545,21.864,96.416,48.613,43.102,313.812,86.535,14.098,22.446,33.677,67.211,90.425,49.864,350.056,146.883,102.918,61.648,205.393,72.955,876.862,249.725,46.962,39.876,439.27
1990-05-23,901.517,1911.446,142.889,48.04,217.101,67.04,17.042,90.204,47.0,21.07,52.172,44.332,211.865,14.275,24.18,124.404,100.554,21.866,96.467,48.626,43.108,313.828,86.537,14.098,22.447,33.681,67.215,90.426,49.864,350.051,146.88,102.918,61.645,205.389,72.955,876.831,249.716,46.962,39.875,439.269
1990-05-24,901.537,1911.449,142.895,48.04,217.101,67.04,17.043,90.209,47.0,21.07,52.183,44.344,211.866,14.278,24.181,124.414,100.558,21.868,96.507,48.627,43.125,313.863,86.547,14.099,22.447,33.681,67.215,90.436,49.863,350.021,146.879,102.917,61.641,205.388,72.955,876.826,249.697,46.962,39.875,439.267
1990-05-25,902.273,1911.464,142.924,48.04,217.101,67.04,17.043,90.211,47.0,21.071,52.2,44.345,211.866,14.278,24.183,124.414,100.57,21.892,96.562,48.631,43.134,313.948,86.553,14.1,22.449,33.69,67.233,90.439,49.863,350.018,146.879,102.917,61.637,205.386,72.954,876.824,249.667,46.962,39.875,439.266
1990-05-26,902.354,1911.476,142.928,48.04,217.102,67.04,17.044,90.216,47.0,21.071,52.2,44.35,211.879,14.28,24.183,124.415,100.575,21.906,96.594,48.632,43.144,313.988,86.556,14.101,22.45,33.692,67.236,90.441,49.86,350.017,146.878,102.917,61.637,205.377,72.953,876.808,249.665,46.962,39.875,439.264
1990-05-27,903.082,1911.48,142.93,48.041,217.102,67.04,17.045,90.216,47.0,21.071,52.204,44.351,211.885,14.285,24.185,124.417,100.583,21.909,96.605,48.635,43.146,313.998,86.565,14.103,22.452,33.703,67.24,90.447,49.86,350.017,146.878,102.916,61.624,205.375,72.953,876.782,249.623,46.962,39.874,439.257
1990-05-28,903.181,1911.494,142.932,48.042,217.103,67.041,17.045,90.218,47.0,21.072,52.216,44.351,211.889,14.289,24.192,124.421,100.597,21.911,96.61,48.639,43.148,314.005,86.569,14.104,22.452,33.705,67.241,90.447,49.86,350.017,146.876,102.915,61.624,205.37,72.953,876.762,249.569,46.961,39.874,439.247
1990-05-29,903.634,1911.499,142.962,48.042,217.105,67.042,17.045,90.218,47.0,21.072,52.241,44.354,211.896,14.29,24.193,124.425,100.601,21.912,96.613,48.643,43.153,314.007,86.569,14.104,22.454,33.707,67.243,90.448,49.857,350.007,146.874,102.915,61.617,205.37,72.952,876.737,249.569,46.961,39.874,439.241
