Date,China,United States,Brazil,Belgium,France,Netherlands,Portugal,Spain,Sweden,Norway,Turkey,Argentina,Canada,Chile,Colombia,Mexico,Indonesia,Malaysia,South Korea,Taiwan,Thailand,India,Australia,New Zealand,Algeria,Egypt,Nigeria,South Africa,Czechia,Germany,Italy,Poland,Romania,United Kingdom,Kazakhstan,Russia,Ukraine,Uzbekistan,Venezuela,Japan,Iran,Kuwait,Saudi Arabia,United Arab Emirates
1990-03-15,891.454,1910.787,141.997,48.021,217.063,67.022,17.02,90.115,47.0,21.044,51.563,44.208,211.48,14.19,24.1,124.185,99.755,21.435,95.428,48.355,42.553,310.497,86.312,14.047,22.247,33.376,66.695,90.228,49.919,350.575,146.939,102.967,61.816,205.633,72.984,878.063,250.855,46.981,39.918,439.617,70.165,9.199,58.928,20.336
1990-03-16,891.527,1910.789,142.012,48.022,217.063,67.023,17.02,90.116,47.0,21.045,51.574,44.209,211.485,14.191,24.1,124.186,99.769,21.435,95.446,48.363,42.571,310.529,86.315,14.048,22.248,33.378,66.706,90.23,49.919,350.575,146.939,102.967,61.814,205.632,72.983,878.059,250.85,46.981,39.917,439.614,70.18,9.211,58.945,20.338
1990-03-17,891.708,1910.793,142.015,48.022,217.063,67.023,17.02,90.117,47.0,21.045,51.585,44.212,211.486,14.192,24.101,124.189,99.786,21.436,95.462,48.364,42.572,310.734,86.315,14.049,22.252,33.386,66.718,90.237,49.919,350.572,146.937,102.967,61.812,205.629,72.983,878.05,250.804,46.98,39.912,439.609,70.188,9.213,58.947,20.344
1990-03-18,891.853,1910.797,142.036,48.022,217.063,67.023,17.021,90.118,47.0,21.046,51.588,44.213,211.494,14.193,24.102,124.19,99.788,21.446,95.472,48.366,42.572,310.821,86.316,14.049,22.253,33.386,66.731,90.248,49.917,350.547,146.937,102.967,61.812,205.628,72.983,878.029,250.802,46.98,39.912,439.598,70.189,9.214,58.961,20.348
1990-03-19,891.857,1910.821,142.039,48.022,217.063,67.023,17.021,90.118,47.0,21.047,51.597,44.215,211.494,14.199,24.102,124.19,99.791,21.45,95.479,48.387,42.605,310.822,86.318,14.05,22.254,33.391,66.731,90.249,49.913,350.532,146.935,102.967,61.811,205.626,72.983,878.027,250.794,46.98,39.911,439.589,70.193,9.216,58.98,20.355
1990-03-20,892.023,1910.825,142.05,48.023,217.063,67.025,17.021,90.119,47.0,21.048,51.603,44.218,211.495,14.205,24.107,124.192,99.798,21.453,95.485,48.392,42.61,310.828,86.321,14.051,22.261,33.392,66.74,90.25,49.912,350.526,146.935,102.967,61.804,205.624,72.983,878.015,250.751,46.98,39.91,439.582,70.203,9.218,59.004,20.36
1990-03-21,892.078,1910.833,142.075,48.023,217.063,67.025,17.021,90.119,47.0,21.05,51.608,44.224,211.497,14.208,24.107,124.194,99.799,21.454,95.527,48.407,42.614,310.932,86.323,14.053,22.261,33.394,66.744,90.255,49.911,350.519,146.933,102.966,61.804,205.62,72.982,878.011,250.745,46.979,39.909,439.581,70.224,9.221,59.01,20.363
1990-03-22,892.109,1910.834,142.132,48.023,217.063,67.025,17.021,90.124,47.0,21.051,51.609,44.224,211.499,14.209,24.108,124.195,99.808,21.456,95.54,48.408,42.618,310.958,86.326,14.053,22.269,33.397,66.747,90.271,49.911,350.515,146.932,102.966,61.799,205.617,72.982,878.005,250.737,46.979,39.907,439.575,70.228,9.222,59.011,20.369
1990-03-23,892.277,1910.842,142.137,48.023,217.064,67.025,17.021,90.128,47.0,21.052,51.624,44.227,211.521,14.21,24.11,124.197,99.832,21.46,95.576,48.415,42.623,310.972,86.329,14.053,22.277,33.405,66.757,90.286,49.909,350.513,146.93,102.966,61.797,205.617,72.982,877.994,250.724,46.979,39.907,439.574,70.232,9.225,59.021,20.37
1990-03-24,892.413,1910.849,142.182,48.023,217.065,67.026,17.021,90.13,47.0,21.052,51.65,44.23,211.521,14.21,24.11,124.198,99.836,21.463,95.591,48.42,42.626,311.01,86.329,14.055,22.278,33.414,66.774,90.287,49.908,350.512,146.929,102.965,61.792,205.601,72.982,877.971,250.695,46.978,39.907,439.567,70.277,9.229,59.079,20.392
1990-03-25,892.823,1910.865,142.187,48.023,217.065,67.026,17.022,90.131,47.0,21.052,51.651,44.238,211.54,14.21,24.11,124.198,99.84,21.463,95.644,48.42,42.648,311.073,86.331,14.056,22.281,33.416,66.779,90.292,49.904,350.507,146.928,102.964,61.792,205.601,72.981,877.968,250.676,46.978,39.907,439.566,70.277,9.237,59.081,20.397
1990-03-26,892.872,1910.878,142.209,48.024,217.065,67.026,17.023,90.131,47.0,21.052,51.664,44.239,211.541,14.211,24.113,124.201,99.868,21.471,95.676,48.423,42.68,311.12,86.334,14.056,22.284,33.421,66.78,90.296,49.904,350.497,146.928,102.964,61.771,205.593,72.981,877.957,250.667,46.977,39.906,439.555,70.29,9.239,59.086,20.4
1990-03-27,893.493,1910.886,142.209,48.024,217.065,67.026,17.023,90.132,47.0,21.053,51.685,44.24,211.548,14.212,24.114,124.202,99.873,21.474,95.678,48.447,42.682,311.23,86.338,14.057,22.294,33.422,66.784,90.301,49.903,350.496,146.927,102.964,61.762,205.589,72.98,877.95,250.634,46.977,39.906,439.553,70.307,9.243,59.103,20.405
1990-03-28,893.6,1910.888,142.218,48.024,217.066,67.027,17.023,90.136,47.0,21.053,51.686,44.24,211.553,14.218,24.115,124.206,99.886,21.477,95.705,48.447,42.698,311.25,86.34,14.057,22.296,33.422,66.789,90.301,49.902,350.494,146.926,102.964,61.762,205.586,72.98,877.945,250.614,46.977,39.906,439.552,70.369,9.244,59.106,20.407
1990-03-29,894.316,1910.918,142.222,48.024,217.066,67.027,17.024,90.137,47.0,21.053,51.691,44.245,211.565,14.22,24.119,124.207,99.888,21.483,95.747,48.451,42.707,311.275,86.341,14.059,22.299,33.423,66.793,90.303,49.901,350.485,146.925,102.963,61.762,205.582,72.98,877.941,250.605,46.976,39.906,439.552,70.373,9.245,59.133,20.409
1990-03-30,894.324,1910.922,142.293,48.024,217.068,67.027,17.024,90.139,47.0,21.053,51.705,44.251,211.566,14.225,24.119,124.209,99.889,21.486,95.763,48.452,42.72,311.337,86.345,14.06,22.302,33.428,66.802,90.304,49.9,350.468,146.925,102.962,61.758,205.577,72.98,877.936,250.595,46.976,39.905,439.55,70.385,9.248,59.138,20.41
1990-03-31,894.772,1910.927,142.31,48.025,217.068,67.028,17.024,90.14,47.0,21.053,51.722,44.252,211.566,14.232,24.12,124.218,99.893,21.489,95.77,48.453,42.722,311.386,86.348,14.061,22.309,33.431,66.817,90.304,49.9,350.466,146.925,102.962,61.751,205.574,72.98,877.93,250.578,46.976,39.901,439.545,70.396,9.249,59.147,20.419
1990-04-01,894.977,1910.929,142.318,48.025,217.069,67.028,17.024,90.14,47.0,21.054,51.735,44.254,211.579,14.233,24.121,124.22,99.914,21.507,95.808,48.454,42.725,311.391,86.352,14.065,22.313,33.431,66.826,90.304,49.9,350.453,146.922,102.962,61.749,205.573,72.98,877.928,250.558,46.976,39.899,439.543,70.401,9.249,59.16,20.433
1990-04-02,895.462,1910.932,142.33,48.025,217.069,67.028,17.024,90.149,47.0,21.056,51.736,44.255,211.583,14.233,24.123,124.221,99.922,21.514,95.826,48.474,42.735,311.425,86.354,14.065,22.316,33.434,66.838,90.306,49.9,350.442,146.92,102.961,61.746,205.565,72.979,877.915,250.551,46.974,39.899,439.541,70.423,9.25,59.191,20.451
1990-04-03,896.109,1910.94,142.339,48.026,217.07,67.028,17.024,90.154,47.0,21.057,51.738,44.257,211.586,14.236,24.124,124.223,99.93,21.52,95.826,48.475,42.738,311.428,86.36,14.066,22.316,33.441,66.841,90.309,49.9,350.436,146.919,102.96,61.745,205.565,72.979,877.904,250.541,46.974,39.899,439.539,70.427,9.255,59.199,20.451
1990-04-04,896.253,1910.946,142.34,48.026,217.071,67.028,17.024,90.155,47.0,21.057,51.741,44.259,211.595,14.238,24.127,124.223,99.942,21.52,95.836,48.484,42.742,311.439,86.362,14.066,22.319,33.442,66.859,90.311,49.898,350.436,146.919,102.958,61.744,205.563,72.979,877.904,250.495,46.974,39.898,439.53,70.472,9.257,59.22,20.459
1990-04-05,896.442,1910.947,142.371,48.026,217.072,67.028,17.024,90.155,47.0,21.058,51.744,44.265,211.605,14.238,24.127,124.224,99.945,21.524,95.841,48.495,42.743,311.488,86.368,14.066,22.327,33.446,66.862,90.312,49.898,350.431,146.919,102.958,61.741,205.562,72.978,877.887,250.466,46.973,39.897,439.529,70.486,9.257,59.225,20.465
1990-04-06,896.484,1910.952,142.404,48.027,217.073,67.029,17.025,90.157,47.0,21.059,51.752,44.267,211.61,14.242,24.128,124.226,99.947,21.526,95.866,48.5,42.746,311.561,86.371,14.067,22.33,33.449,66.868,90.318,49.898,350.422,146.917,102.958,61.74,205.555,72.978,877.884,250.452,46.973,39.895,439.523,70.493,9.26,59.244,20.469
1990-04-07,896.779,1910.964,142.413,48.027,217.074,67.029,17.025,90.158,47.0,21.059,51.774,44.271,211.615,14.243,24.128,124.23,99.988,21.538,95.89,48.502,42.75,311.607,86.373,14.067,22.332,33.453,66.875,90.319,49.897,350.419,146.916,102.957,61.736,205.544,72.978,877.88,250.435,46.973,39.895,439.523,70.494,9.263,59.245,20.48
1990-04-08,897.176,1910.967,142.418,48.027,217.074,67.029,17.025,90.159,47.0,21.059,51.783,44.285,211.624,14.246,24.129,124.23,99.999,21.558,95.891,48.503,42.796,311.648,86.376,14.068,22.337,33.462,66.877,90.323,49.895,350.411,146.916,102.955,61.735,205.54,72.978,877.856,250.429,46.973,39.892,439.507,70.529,9.266,59.274,20.481
1990-04-09,897.452,1910.971,142.419,48.028,217.074,67.029,17.025,90.161,47.0,21.06,51.792,44.288,211.633,14.246,24.129,124.231,100.01,21.561,95.906,48.503,42.812,311.693,86.384,14.069,22.337,33.464,66.893,90.323,49.893,350.398,146.916,102.955,61.734,205.531,72.978,877.846,250.404,46.973,39.892,439.503,70.532,9.266,59.289,20.489
1990-04-10,897.938,1910.973,142.423,48.028,217.075,67.029,17.025,90.161,47.0,21.06,51.797,44.288,211.65,14.253,24.131,124.232,100.015,21.571,95.91,48.509,42.815,311.781,86.385,14.07,22.339,33.469,66.896,90.323,49.892,350.39,146.912,102.955,61.73,205.53,72.978,877.828,250.402,46.972,39.891,439.498,70.534,9.266,59.3,20.489
1990-04-11,897.971,1910.973,142.44,48.028,217.075,67.029,17.025,90.162,47.0,21.06,51.81,44.291,211.659,14.254,24.131,124.233,100.031,21.573,95.931,48.509,42.825,311.864,86.385,14.071,22.348,33.483,66.909,90.324,49.891,350.388,146.912,102.954,61.729,205.528,72.977,877.827,250.401,46.972,39.891,439.494,70.577,9.269,59.302,20.493
1990-04-12,898.415,1910.974,142.447,48.028,217.077,67.03,17.025,90.165,47.0,21.061,51.823,44.291,211.66,14.254,24.131,124.236,100.042,21.574,95.948,48.514,42.839,311.89,86.396,14.071,22.35,33.487,66.916,90.329,49.891,350.387,146.911,102.953,61.729,205.506,72.977,877.825,250.389,46.972,39.889,439.487,70.579,9.271,59.302,20.496
1990-04-13,898.416,1910.981,142.469,48.028,217.077,67.03,17.025,90.166,47.0,21.061,51.84,44.293,211.662,14.256,24.132,124.237,100.084,21.577,95.972,48.517,42.859,311.932,86.399,14.071,22.352,33.488,66.949,90.333,49.89,350.38,146.911,102.953,61.715,205.505,72.977,877.804,250.37,46.972,39.888,439.463,70.587,9.28,59.318,20.497
1990-04-14,898.457,1911.004,142.47,48.028,217.079,67.03,17.025,90.171,47.0,21.062,51.842,44.296,211.664,14.257,24.132,124.237,100.091,21.58,95.989,48.519,42.883,311.979,86.4,14.072,22.354,33.489,66.955,90.335,49.89,350.376,146.91,102.951,61.715,205.504,72.976,877.79,250.354,46.97,39.885,439.457,70.589,9.281,59.32,20.502
1990-04-15,898.581,1911.012,142.474,48.028,217.082,67.03,17.026,90.173,47.0,21.062,51.854,44.296,211.666,14.257,24.133,124.239,100.098,21.588,96.073,48.519,42.894,311.983,86.401,14.073,22.363,33.495,66.958,90.337,49.888,350.363,146.908,102.951,61.71,205.471,72.976,877.782,250.314,46.97,39.883,439.453,70.594,9.285,59.327,20.503
1990-04-16,898.933,1911.026,142.494,48.029,217.083,67.03,17.026,90.174,47.0,21.062,51.858,44.298,211.669,14.259,24.133,124.244,100.118,21.588,96.128,48.525,42.9,311.986,86.402,14.074,22.366,33.509,66.971,90.338,49.888,350.361,146.907,102.951,61.709,205.468,72.976,877.781,250.3,46.969,39.882,439.445,70.614,9.288,59.331,20.503
1990-04-17,899.019,1911.055,142.51,48.029,217.084,67.03,17.026,90.174,47.0,21.063,51.883,44.3,211.672,14.264,24.134,124.245,100.123,21.589,96.128,48.526,42.905,312.0,86.405,14.074,22.366,33.511,66.976,90.343,49.888,350.358,146.907,102.95,61.705,205.466,72.976,877.779,250.281,46.969,39.88,439.434,70.621,9.291,59.336,20.504
1990-04-18,899.037,1911.056,142.51,48.029,217.085,67.03,17.026,90.177,47.0,21.063,51.921,44.304,211.674,14.264,24.134,124.248,100.135,21.599,96.182,48.527,42.908,312.079,86.412,14.075,22.369,33.514,66.995,90.347,49.886,350.344,146.907,102.949,61.705,205.464,72.975,877.777,250.255,46.969,39.879,439.43,70.643,9.292,59.367,20.507
1990-04-19,899.089,1911.104,142.516,48.029,217.085,67.03,17.027,90.178,47.0,21.064,51.944,44.305,211.675,14.266,24.135,124.255,100.162,21.603,96.203,48.542,42.911,312.153,86.415,14.078,22.37,33.518,66.995,90.349,49.886,350.338,146.907,102.948,61.699,205.455,72.975,877.768,250.243,46.969,39.879,439.424,70.654,9.294,59.377,20.511
1990-04-20,899.186,1911.109,142.531,48.03,217.086,67.03,17.027,90.178,47.0,21.064,51.955,44.307,211.69,14.266,24.137,124.259,100.162,21.604,96.208,48.545,42.925,312.2,86.417,14.079,22.372,33.52,67.002,90.353,49.884,350.336,146.906,102.948,61.692,205.444,72.975,877.768,250.237,46.969,39.879,439.422,70.657,9.298,59.396,20.515
1990-04-21,899.331,1911.156,142.63,48.03,217.086,67.03,17.027,90.178,47.0,21.065,51.968,44.309,211.691,14.269,24.139,124.26,100.172,21.605,96.223,48.549,42.925,312.291,86.42,14.08,22.372,33.521,67.008,90.36,49.883,350.335,146.906,102.947,61.691,205.441,72.975,877.767,250.219,46.968,39.876,439.418,70.665,9.3,59.403,20.533
1990-04-22,899.403,1911.217,142.648,48.03,217.087,67.03,17.027,90.181,47.0,21.065,51.97,44.309,211.693,14.271,24.141,124.266,100.181,21.607,96.229,48.551,42.928,312.307,86.428,14.08,22.372,33.521,67.011,90.361,49.881,350.33,146.906,102.947,61.691,205.432,72.975,877.756,250.211,46.968,39.875,439.392,70.667,9.301,59.408,20.535
1990-04-23,899.975,1911.228,142.659,48.03,217.087,67.031,17.027,90.181,47.0,21.066,51.98,44.31,211.696,14.275,24.141,124.267,100.185,21.61,96.234,48.552,42.931,312.31,86.429,14.08,22.376,33.523,67.028,90.364,49.88,350.311,146.905,102.947,61.69,205.422,72.975,877.749,250.21,46.968,39.874,439.381,70.677,9.303,59.431,20.557
1990-04-24,900.347,1911.23,142.67,48.03,217.087,67.031,17.027,90.181,47.0,21.067,51.99,44.311,211.698,14.275,24.142,124.271,100.207,21.623,96.251,48.554,42.932,312.318,86.431,14.08,22.376,33.526,67.056,90.377,49.877,350.309,146.905,102.946,61.688,205.419,72.974,877.748,250.202,46.968,39.873,439.376,70.677,9.306,59.432,20.58
1990-04-25,901.167,1911.239,142.69,48.03,217.087,67.031,17.029,90.182,47.0,21.068,51.993,44.316,211.702,14.275,24.144,124.274,100.209,21.632,96.252,48.556,42.959,312.551,86.431,14.08,22.377,33.531,67.071,90.386,49.876,350.294,146.904,102.946,61.685,205.415,72.974,877.734,250.194,46.968,39.873,439.373,70.68,9.308,59.47,20.61
1990-04-26,901.219,1911.246,142.709,48.03,217.088,67.031,17.029,90.183,47.0,21.068,52.013,44.32,211.708,14.277,24.144,124.285,100.252,21.645,96.32,48.565,42.965,312.576,86.439,14.083,22.379,33.537,67.084,90.39,49.876,350.293,146.904,102.943,61.677,205.415,72.973,877.732,250.19,46.968,39.872,439.368,70.733,9.309,59.481,20.618
1990-04-27,901.372,1911.252,142.711,48.03,217.088,67.031,17.029,90.185,47.0,21.068,52.016,44.321,211.751,14.284,24.144,124.292,100.274,21.649,96.322,48.571,42.982,312.664,86.44,14.083,22.381,33.545,67.103,90.395,49.876,350.278,146.903,102.942,61.677,205.412,72.973,877.709,250.178,46.968,39.871,439.368,70.742,9.313,59.506,20.622
1990-04-28,901.488,1911.254,142.763,48.031,217.088,67.032,17.029,90.187,47.0,21.069,52.018,44.328,211.755,14.286,24.145,124.297,100.285,21.662,96.347,48.575,43.007,312.798,86.444,14.084,22.383,33.546,67.117,90.395,49.874,350.276,146.903,102.942,61.675,205.408,72.973,877.694,250.151,46.968,39.866,439.367,70.742,9.316,59.509,20.624
1990-04-29,902.28,1911.255,142.792,48.031,217.091,67.032,17.029,90.187,47.0,21.069,52.035,44.329,211.774,14.287,24.149,124.297,100.29,21.663,96.412,48.576,43.008,312.836,86.449,14.085,22.393,33.553,67.118,90.396,49.874,350.258,146.902,102.939,61.675,205.396,72.973,877.664,250.132,46.967,39.866,439.358,70.791,9.319,59.567,20.626
1990-04-30,902.908,1911.265,142.796,48.031,217.092,67.033,17.029,90.189,47.0,21.07,52.039,44.33,211.78,14.287,24.149,124.298,100.3,21.681,96.442,48.578,43.009,312.869,86.455,14.085,22.396,33.563,67.122,90.398,49.874,350.258,146.901,102.938,61.673,205.388,72.973,877.627,250.124,46.967,39.866,439.357,70.796,9.322,59.601,20.627
1990-05-01,903.141,1911.27,142.806,48.032,217.094,67.033,17.03,90.193,47.0,21.07,52.041,44.336,211.789,14.289,24.151,124.305,100.303,21.684,96.474,48.58,43.021,312.893,86.455,14.086,22.398,33.573,67.124,90.4,49.873,350.247,146.901,102.938,61.671,205.386,72.972,877.619,250.109,46.967,39.862,439.351,70.821,9.328,59.607,20.627
1990-05-02,903.366,1911.281,142.808,48.032,217.095,67.033,17.03,90.195,47.0,21.07,52.041,44.342,211.794,14.29,24.152,124.317,100.308,21.694,96.48,48.582,43.031,312.906,86.464,14.086,22.399,33.573,67.152,90.406,49.873,350.244,146.899,102.937,61.671,205.38,72.972,877.618,250.1,46.967,39.86,439.342,70.831,9.333,59.608,20.63
1990-05-03,904.372,1911.316,142.859,48.033,217.095,67.033,17.03,90.198,47.0,21.071,52.045,44.342,211.795,14.292,24.152,124.319,100.31,21.697,96.48,48.583,43.037,312.919,86.466,14.086,22.4,33.583,67.159,90.406,49.873,350.219,146.899,102.937,61.667,205.379,72.971,877.618,250.098,46.966,39.859,439.338,70.833,9.335,59.621,20.632
1990-05-04,904.515,1911.316,142.894,48.034,217.095,67.033,17.03,90.199,47.0,21.072,52.054,44.349,211.796,14.292,24.152,124.321,100.339,21.707,96.492,48.584,43.037,312.919,86.47,14.086,22.402,33.587,67.163,90.408,49.872,350.211,146.898,102.936,61.666,205.373,72.971,877.599,250.096,46.966,39.859,439.334,70.85,9.335,59.647,20.64
1990-05-05,904.538,1911.321,142.895,48.034,217.096,67.033,17.03,90.204,47.0,21.073,52.06,44.355,211.798,14.293,24.152,124.324,100.344,21.71,96.53,48.585,43.049,312.984,86.472,14.086,22.408,33.593,67.196,90.413,49.872,350.208,146.897,102.935,61.664,205.373,72.971,877.585,250.084,46.966,39.858,439.331,70.895,9.338,59.675,20.647
1990-05-06,905.007,1911.326,142.901,48.034,217.096,67.034,17.03,90.204,47.0,21.074,52.075,44.355,211.808,14.297,24.154,124.325,100.347,21.716,96.532,48.6,43.051,312.984,86.478,14.087,22.409,33.6,67.2,90.418,49.872,350.2,146.897,102.934,61.663,205.368,72.97,877.576,250.053,46.966,39.858,439.33,70.899,9.339,59.686,20.649
1990-05-07,905.305,1911.328,142.933,48.034,217.097,67.034,17.03,90.205,47.0,21.074,52.079,44.357,211.815,14.298,24.155,124.326,100.349,21.724,96.575,48.604,43.052,313.025,86.482,14.087,22.412,33.608,67.205,90.418,49.87,350.186,146.894,102.934,61.656,205.358,72.97,877.574,250.029,46.966,39.857,439.33,70.916,9.345,59.686,20.678
1990-05-08,905.34,1911.343,142.937,48.035,217.099,67.034,17.03,90.205,47.0,21.075,52.084,44.358,211.815,14.302,24.155,124.327,100.352,21.725,96.575,48.607,43.06,313.045,86.485,14.087,22.413,33.613,67.218,90.421,49.869,350.179,146.893,102.932,61.653,205.356,72.97,877.498,250.013,46.965,39.857,439.327,70.919,9.348,59.697,20.683
1990-05-09,905.693,1911.345,142.953,48.035,217.1,67.034,17.03,90.209,47.0,21.078,52.087,44.358,211.817,14.302,24.156,124.328,100.383,21.725,96.578,48.644,43.063,313.158,86.497,14.088,22.419,33.618,67.238,90.429,49.868,350.177,146.892,102.931,61.645,205.356,72.97,877.498,250.006,46.965,39.857,439.32,70.925,9.353,59.703,20.694
1990-05-10,906.62,1911.349,142.968,48.035,217.102,67.034,17.03,90.211,47.0,21.078,52.108,44.362,211.818,14.302,24.158,124.33,100.398,21.736,96.595,48.652,43.075,313.183,86.498,14.088,22.421,33.621,67.247,90.43,49.868,350.177,146.892,102.931,61.643,205.352,72.97,877.478,249.994,46.965,39.856,439.316,70.934,9.354,59.713,20.694
1990-05-11,906.63,1911.396,143.008,48.035,217.103,67.035,17.031,90.211,47.0,21.078,52.113,44.363,211.833,14.306,24.159,124.331,100.406,21.759,96.612,48.653,43.078,313.209,86.5,14.09,22.423,33.625,67.252,90.435,49.867,350.176,146.891,102.931,61.643,205.347,72.969,877.447,249.992,46.964,39.856,439.303,70.935,9.357,59.743,20.698
1990-05-12,906.85,1911.425,143.013,48.036,217.105,67.035,17.031,90.214,47.0,21.078,52.124,44.363,211.839,14.306,24.159,124.332,100.424,21.766,96.614,48.655,43.081,313.211,86.503,14.09,22.423,33.628,67.268,90.437,49.867,350.171,146.89,102.93,61.642,205.346,72.969,877.442,249.958,46.964,39.856,439.298,70.979,9.358,59.759,20.7
1990-05-13,906.911,1911.437,143.019,48.036,217.107,67.035,17.031,90.214,47.0,21.078,52.162,44.365,211.85,14.308,24.16,124.34,100.428,21.771,96.662,48.661,43.088,313.251,86.507,14.091,22.427,33.628,67.272,90.44,49.865,350.17,146.89,102.93,61.632,205.342,72.969,877.425,249.955,46.964,39.855,439.294,70.991,9.362,59.767,20.708
1990-05-14,907.371,1911.442,143.023,48.036,217.107,67.035,17.032,90.215,47.0,21.079,52.179,44.365,211.852,14.31,24.165,124.34,100.435,21.789,96.692,48.666,43.088,313.257,86.521,14.091,22.428,33.635,67.279,90.441,49.861,350.166,146.889,102.929,61.631,205.333,72.969,877.402,249.93,46.964,39.855,439.288,71.015,9.363,59.773,20.718
1990-05-15,907.882,1911.475,143.033,48.037,217.107,67.035,17.032,90.215,47.0,21.08,52.219,44.368,211.864,14.315,24.165,124.341,100.441,21.794,96.761,48.666,43.091,313.288,86.524,14.092,22.437,33.639,67.281,90.442,49.86,350.164,146.888,102.929,61.627,205.331,72.967,877.387,249.913,46.964,39.854,439.278,71.025,9.367,59.79,20.722
1990-05-16,908.362,1911.486,143.039,48.037,217.108,67.035,17.032,90.219,47.0,21.08,52.254,44.37,211.869,14.316,24.166,124.343,100.455,21.795,96.766,48.667,43.095,313.364,86.531,14.092,22.438,33.645,67.289,90.443,49.859,350.162,146.888,102.928,61.627,205.33,72.967,877.383,249.907,46.964,39.853,439.277,71.081,9.371,59.792,20.729
1990-05-17,908.455,1911.503,143.047,48.037,217.108,67.036,17.032,90.219,47.0,21.08,52.265,44.373,211.871,14.319,24.168,124.344,100.494,21.796,96.792,48.67,43.102,313.38,86.534,14.092,22.444,33.651,67.294,90.443,49.857,350.161,146.887,102.928,61.624,205.325,72.967,877.343,249.904,46.963,39.852,439.268,71.094,9.371,59.832,20.729
